row_index,utterance_id,source_record_id,timestamp,label,split,Dialogue_ID,Utterance_ID,policy_mode,seed,action_before_fault,action,action_flip_fault_injected,unauthorized_invoke_fault_injected,fault_injected,run_id,configuration_id,execution_instance_id,replay_point_id,correlation_id,authorized_to_generate,generation_invoked,unauthorized_invocation,receipt_fault_mode,receipt_fault_injected,response_safety,response_json,state_exists,state_size_bytes,state_loading_ms,policy_inference_ms,gating_ms,generation_stub_ms,logging_ms,total_latency_ms
0,metropt3_00000000,metropt3_00000000,2020-02-01 00:00:00,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-fb7c9047cdb944fc92432a77be4547af,0:metropt3_00000000,aef30bd6ee8d3a2306582fbd430dd6ed,0,0,0,clean,0,not_invoked,,0,0,0.007200000254670158,0.01929999780259095,0.0002999986463692039,0.007899998308857903,0.006800000846851617,0.05990000136080198
1,metropt3_00000750,metropt3_00000750,2020-02-01 00:12:23,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-fb7c9047cdb944fc92432a77be4547af,1:metropt3_00000750,0a11305a718102c83d9803c7c562014f,0,0,0,clean,0,not_invoked,,0,0,0.0027999994927085936,0.007700000423938036,0.000300002284348011,0.005500001861946657,0.005000001692678779,0.03269999797339551
2,metropt3_00001510,metropt3_00001510,2020-02-01 00:24:57,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-fb7c9047cdb944fc92432a77be4547af,2:metropt3_00001510,f4e5e0c75bc167731ce6388a836a8ce8,0,0,0,clean,0,not_invoked,,0,0,0.0017000020307023078,0.005500001861946657,0.000200001522898674,0.00419999923906289,0.0035999983083456755,0.023399999918183312
3,metropt3_00002270,metropt3_00002270,2020-02-01 00:37:30,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-fb7c9047cdb944fc92432a77be4547af,3:metropt3_00002270,d9cd9553a0cecb46b909ce2500eaf1bf,0,0,0,clean,0,not_invoked,,0,0,0.0013999997463542968,0.004699999408330768,0.00019999788491986692,0.0039000005926936865,0.0030999981390777975,0.019899998733308166
4,metropt3_00003030,metropt3_00003030,2020-02-01 00:50:03,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-fb7c9047cdb944fc92432a77be4547af,4:metropt3_00003030,096305fd139e6f469dc03a32b11a67d0,0,0,0,clean,0,not_invoked,,0,0,0.0016000012692529708,0.0042000028770416975,0.00019999788491986692,0.0034000004234258085,0.0029999973776284605,0.018799997633323073
5,metropt3_00003790,metropt3_00003790,2020-02-01 01:02:36,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-fb7c9047cdb944fc92432a77be4547af,5:metropt3_00003790,baf43fe7de818ec0668d24e5f7f5d38e,0,0,0,clean,0,not_invoked,,0,0,0.0012000018614344299,0.0040000013541430235,0.00019999788491986692,0.0032000025385059416,0.0027999994927085936,0.017399997886968777
6,metropt3_00004550,metropt3_00004550,2020-02-01 01:15:09,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-fb7c9047cdb944fc92432a77be4547af,6:metropt3_00004550,3e1e4087900041dfdc08eca3e86a93b2,0,0,0,clean,0,not_invoked,,0,0,0.0011000010999850929,0.0039000005926936865,0.00019999788491986692,0.0030000010156072676,0.0026000016077887267,0.016600002709310502
7,metropt3_00005300,metropt3_00005300,2020-02-01 01:27:33,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-fb7c9047cdb944fc92432a77be4547af,7:metropt3_00005300,bae9e68d5551ec665dae33c1ff40ddbb,0,0,0,clean,0,not_invoked,,0,0,0.0010000003385357559,0.0037999998312443495,0.000100000761449337,0.0030999981390777975,0.0025000008463393897,0.016299996786983684
8,metropt3_00006060,metropt3_00006060,2020-02-01 01:40:06,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-fb7c9047cdb944fc92432a77be4547af,8:metropt3_00006060,d1780207a96f4440bda9cad77d881fce,0,0,0,clean,0,not_invoked,,0,0,0.0008999995770864189,0.0035999983083456755,0.00019999788491986692,0.0030000010156072676,0.0026000016077887267,0.016100002540042624
9,metropt3_00006820,metropt3_00006820,2020-02-01 01:52:39,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-fb7c9047cdb944fc92432a77be4547af,9:metropt3_00006820,e878cd58994c9c1e388a30ea3eabcd63,0,0,0,clean,0,not_invoked,,0,0,0.0010000003385357559,0.0036000019463244826,0.00019999788491986692,0.0030000010156072676,0.0025999979698099196,0.016000001778593287
