row_index,utterance_id,source_record_id,timestamp,label,split,Dialogue_ID,Utterance_ID,policy_mode,seed,action_before_fault,action,action_flip_fault_injected,unauthorized_invoke_fault_injected,fault_injected,run_id,configuration_id,execution_instance_id,replay_point_id,correlation_id,authorized_to_generate,generation_invoked,unauthorized_invocation,receipt_fault_mode,receipt_fault_injected,response_safety,response_json,state_exists,state_size_bytes,state_loading_ms,policy_inference_ms,gating_ms,generation_stub_ms,logging_ms,total_latency_ms
0,metropt3_00000000,metropt3_00000000,2020-02-01 00:00:00,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-05e5dbb1898d33b0803312c6,rbpg-05e5dbb1898d33b0803312c6,rbpg-exec-4d9c555eb3ba405b8e4f2dba505c3bec,0:metropt3_00000000,8d3fd629b9f1f1722714e8cc84413b09,0,0,0,clean,0,not_invoked,,0,0,0.005699999746866524,0.010299998393747956,0.000200001522898674,0.005999998393235728,0.005900001269765198,0.0382999969588127
1,metropt3_00000750,metropt3_00000750,2020-02-01 00:12:23,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-05e5dbb1898d33b0803312c6,rbpg-05e5dbb1898d33b0803312c6,rbpg-exec-4d9c555eb3ba405b8e4f2dba505c3bec,1:metropt3_00000750,456e1e983935839bb474076f5e066915,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00000750"", ""safety"": ""ok""}",0,0,0.0016000012692529708,0.0041000021155923605,0.00019999788491986692,0.012900000001536682,0.0037999998312443495,0.02550000135670416
2,metropt3_00001510,metropt3_00001510,2020-02-01 00:24:57,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-05e5dbb1898d33b0803312c6,rbpg-05e5dbb1898d33b0803312c6,rbpg-exec-4d9c555eb3ba405b8e4f2dba505c3bec,2:metropt3_00001510,ac2ebdb9308e022fefc9b9b9bc03ae2c,0,0,0,clean,0,not_invoked,,0,0,0.0013999997463542968,0.00419999923906289,0.000200001522898674,0.0034000004234258085,0.0030999981390777975,0.01809999957913533
3,metropt3_00002270,metropt3_00002270,2020-02-01 00:37:30,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-05e5dbb1898d33b0803312c6,rbpg-05e5dbb1898d33b0803312c6,rbpg-exec-4d9c555eb3ba405b8e4f2dba505c3bec,3:metropt3_00002270,68bbf5c7aa7f6fb078fee7e4109ae06d,0,0,0,clean,0,not_invoked,,0,0,0.0011000010999850929,0.0032999996619764715,0.000200001522898674,0.0030000010156072676,0.0028000031306874007,0.015499997971346602
4,metropt3_00003030,metropt3_00003030,2020-02-01 00:50:03,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-05e5dbb1898d33b0803312c6,rbpg-05e5dbb1898d33b0803312c6,rbpg-exec-4d9c555eb3ba405b8e4f2dba505c3bec,4:metropt3_00003030,6b434e6db439931a69a52e63c0a5c902,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00003030"", ""safety"": ""ok""}",0,0,0.0010000003385357559,0.0031000017770566046,0.000200001522898674,0.010099996870849282,0.0027999994927085936,0.0197000008483883
5,metropt3_00003790,metropt3_00003790,2020-02-01 01:02:36,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-05e5dbb1898d33b0803312c6,rbpg-05e5dbb1898d33b0803312c6,rbpg-exec-4d9c555eb3ba405b8e4f2dba505c3bec,5:metropt3_00003790,4b37a8fb976184912723d6bfc3a8039d,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00003790"", ""safety"": ""ok""}",0,0,0.0011000010999850929,0.0036999990697950125,0.00019999788491986692,0.008899998647393659,0.0026999987312592566,0.01889999839477241
6,metropt3_00004550,metropt3_00004550,2020-02-01 01:15:09,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-05e5dbb1898d33b0803312c6,rbpg-05e5dbb1898d33b0803312c6,rbpg-exec-4d9c555eb3ba405b8e4f2dba505c3bec,6:metropt3_00004550,0f0194711b7aacc4d0d6894671394a43,0,0,0,clean,0,not_invoked,,0,0,0.0011000010999850929,0.0036000019463244826,0.000200001522898674,0.0030000010156072676,0.0026000016077887267,0.015400000847876072
7,metropt3_00005300,metropt3_00005300,2020-02-01 01:27:33,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-05e5dbb1898d33b0803312c6,rbpg-05e5dbb1898d33b0803312c6,rbpg-exec-4d9c555eb3ba405b8e4f2dba505c3bec,7:metropt3_00005300,79bb2f9592bb8b0f783f9a335bdafe0b,0,0,0,clean,0,not_invoked,,0,0,0.0010999974620062858,0.0030000010156072676,0.00019999788491986692,0.0027999994927085936,0.0024000000848900527,0.014099998224992305
8,metropt3_00006060,metropt3_00006060,2020-02-01 01:40:06,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-05e5dbb1898d33b0803312c6,rbpg-05e5dbb1898d33b0803312c6,rbpg-exec-4d9c555eb3ba405b8e4f2dba505c3bec,8:metropt3_00006060,d060f5b3ec1cd02633569aa2fccb4abe,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00006060"", ""safety"": ""ok""}",0,0,0.0008999995770864189,0.0029000002541579306,9.999712347052991e-05,0.008700000762473792,0.0024999972083605826,0.017399997886968777
9,metropt3_00006820,metropt3_00006820,2020-02-01 01:52:39,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-05e5dbb1898d33b0803312c6,rbpg-05e5dbb1898d33b0803312c6,rbpg-exec-4d9c555eb3ba405b8e4f2dba505c3bec,9:metropt3_00006820,8584bbafe918d1f52f589d77cdac6f07,0,0,0,clean,0,not_invoked,,0,0,0.0010999974620062858,0.0034000004234258085,0.000200001522898674,0.0029000002541579306,0.0025000008463393897,0.014999997802078724
