row_index,utterance_id,source_record_id,timestamp,label,split,Dialogue_ID,Utterance_ID,policy_mode,seed,action_before_fault,action,action_flip_fault_injected,unauthorized_invoke_fault_injected,fault_injected,run_id,configuration_id,execution_instance_id,replay_point_id,correlation_id,authorized_to_generate,generation_invoked,unauthorized_invocation,receipt_fault_mode,receipt_fault_injected,response_safety,response_json,state_exists,state_size_bytes,state_loading_ms,policy_inference_ms,gating_ms,generation_stub_ms,logging_ms,total_latency_ms
0,metropt3_00000000,metropt3_00000000,2020-02-01 00:00:00,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-08cdffdfb6f37cf175ed259f,rbpg-08cdffdfb6f37cf175ed259f,rbpg-exec-bc99aeb430f84964bfa1265d79b7a786,0:metropt3_00000000,856d33b91e18b73ae9706da2b5c269f1,0,0,0,clean,0,not_invoked,,0,0,0.006499998562503606,0.0012999989849049598,0.00019999788491986692,0.005599998985417187,0.005800000508315861,0.03420000211917795
1,metropt3_00000750,metropt3_00000750,2020-02-01 00:12:23,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-08cdffdfb6f37cf175ed259f,rbpg-08cdffdfb6f37cf175ed259f,rbpg-exec-bc99aeb430f84964bfa1265d79b7a786,1:metropt3_00000750,7e32cb7bcaffe4e5b89bdd5441372ba6,0,0,0,clean,0,not_invoked,,0,0,0.0015999976312741637,0.00039999940781854093,0.000100000761449337,0.0037000027077738196,0.0031000017770566046,0.016000001778593287
2,metropt3_00001510,metropt3_00001510,2020-02-01 00:24:57,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-08cdffdfb6f37cf175ed259f,rbpg-08cdffdfb6f37cf175ed259f,rbpg-exec-bc99aeb430f84964bfa1265d79b7a786,2:metropt3_00001510,9dd686c8aa0330ff95b7c2214aebd70d,0,0,0,clean,0,not_invoked,,0,0,0.0010999974620062858,0.00039999940781854093,0.00019999788491986692,0.0031000017770566046,0.0025999979698099196,0.012900000001536682
3,metropt3_00002270,metropt3_00002270,2020-02-01 00:37:30,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-08cdffdfb6f37cf175ed259f,rbpg-08cdffdfb6f37cf175ed259f,rbpg-exec-bc99aeb430f84964bfa1265d79b7a786,3:metropt3_00002270,cd8eb3b3b87b2f0bfb9c6f8785b3a775,0,0,0,clean,0,not_invoked,,0,0,0.0010000003385357559,0.0002999986463692039,0.000100000761449337,0.0029999973776284605,0.0025000008463393897,0.012000000424450263
4,metropt3_00003030,metropt3_00003030,2020-02-01 00:50:03,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-08cdffdfb6f37cf175ed259f,rbpg-08cdffdfb6f37cf175ed259f,rbpg-exec-bc99aeb430f84964bfa1265d79b7a786,4:metropt3_00003030,273cf57ca22a529c9038cad56b000792,0,0,0,clean,0,not_invoked,,0,0,0.0008999995770864189,0.0002999986463692039,0.00019999788491986692,0.0027999994927085936,0.0022999993234407157,0.011600001016631722
5,metropt3_00003790,metropt3_00003790,2020-02-01 01:02:36,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-08cdffdfb6f37cf175ed259f,rbpg-08cdffdfb6f37cf175ed259f,rbpg-exec-bc99aeb430f84964bfa1265d79b7a786,5:metropt3_00003790,c46c3414777ba36152c1576b6a744fef,0,0,0,clean,0,not_invoked,,0,0,0.000900003215065226,0.000400003045797348,9.999712347052991e-05,0.0026000016077887267,0.0022999993234407157,0.011100000847363845
6,metropt3_00004550,metropt3_00004550,2020-02-01 01:15:09,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-08cdffdfb6f37cf175ed259f,rbpg-08cdffdfb6f37cf175ed259f,rbpg-exec-bc99aeb430f84964bfa1265d79b7a786,6:metropt3_00004550,56e26b269a1e64301302574b9ca8662c,0,0,0,clean,0,not_invoked,,0,0,0.0008999995770864189,0.000300002284348011,0.000100000761449337,0.0027999994927085936,0.0022999993234407157,0.011500000255182385
7,metropt3_00005300,metropt3_00005300,2020-02-01 01:27:33,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-08cdffdfb6f37cf175ed259f,rbpg-08cdffdfb6f37cf175ed259f,rbpg-exec-bc99aeb430f84964bfa1265d79b7a786,7:metropt3_00005300,d3d02e6e0e716ea424930be8dca965a8,0,0,0,clean,0,not_invoked,,0,0,0.0008999995770864189,0.0002999986463692039,0.000100000761449337,0.0026999987312592566,0.0022999993234407157,0.011000000085914508
8,metropt3_00006060,metropt3_00006060,2020-02-01 01:40:06,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-08cdffdfb6f37cf175ed259f,rbpg-08cdffdfb6f37cf175ed259f,rbpg-exec-bc99aeb430f84964bfa1265d79b7a786,8:metropt3_00006060,c78a22668fffe68477bc9c7b0c21b297,0,0,0,clean,0,not_invoked,,0,0,0.0008999995770864189,0.0002999986463692039,0.000100000761449337,0.0026999987312592566,0.0022999993234407157,0.011100000847363845
9,metropt3_00006820,metropt3_00006820,2020-02-01 01:52:39,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-08cdffdfb6f37cf175ed259f,rbpg-08cdffdfb6f37cf175ed259f,rbpg-exec-bc99aeb430f84964bfa1265d79b7a786,9:metropt3_00006820,67d101aba5551272df84043b5f8a53a2,0,0,0,clean,0,not_invoked,,0,0,0.0010000003385357559,0.000300002284348011,0.000200001522898674,0.0026999987312592566,0.0022999993234407157,0.011200001608813182
