row_index,utterance_id,source_record_id,timestamp,label,split,Dialogue_ID,Utterance_ID,policy_mode,seed,action_before_fault,action,action_flip_fault_injected,unauthorized_invoke_fault_injected,fault_injected,run_id,configuration_id,execution_instance_id,replay_point_id,correlation_id,authorized_to_generate,generation_invoked,unauthorized_invocation,receipt_fault_mode,receipt_fault_injected,response_safety,response_json,state_exists,state_size_bytes,state_loading_ms,policy_inference_ms,gating_ms,generation_stub_ms,logging_ms,total_latency_ms
0,metropt3_00000000,metropt3_00000000,2020-02-01 00:00:00,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-exec-1a35f0ec107a4c2ca50c7b7c63976d65,0:metropt3_00000000,9991fe5532429d10ad7de728ee078ec1,0,0,0,clean,0,not_invoked,,0,0,0.006300000677583739,0.0015000005078036338,0.00019999788491986692,0.00679999720887281,0.006400001439033076,0.03849999848171137
1,metropt3_00000750,metropt3_00000750,2020-02-01 00:12:23,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-exec-1a35f0ec107a4c2ca50c7b7c63976d65,1:metropt3_00000750,1cf8a4b718aa679c3db8c972f78081cf,0,0,0,clean,0,not_invoked,,0,0,0.005300000339047983,0.0011000010999850929,0.00019999788491986692,0.026100002287421376,0.005999998393235728,0.05500000042957254
2,metropt3_00001510,metropt3_00001510,2020-02-01 00:24:57,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-exec-1a35f0ec107a4c2ca50c7b7c63976d65,2:metropt3_00001510,b811a06aba6c06741b2230b38aebf093,0,0,0,clean,0,not_invoked,,0,0,0.0018000027921516448,0.0006000009307172149,0.000200001522898674,0.0038999969547148794,0.0037999998312443495,0.01799999881768599
3,metropt3_00002270,metropt3_00002270,2020-02-01 00:37:30,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-exec-1a35f0ec107a4c2ca50c7b7c63976d65,3:metropt3_00002270,3a76c8638d93e4fad8caf002e5977277,0,0,0,clean,0,not_invoked,,0,0,0.0037999998312443495,0.000900003215065226,0.0002999986463692039,0.006900001608300954,0.005700003384845331,0.06669999856967479
4,metropt3_00003030,metropt3_00003030,2020-02-01 00:50:03,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-exec-1a35f0ec107a4c2ca50c7b7c63976d65,4:metropt3_00003030,cc3f67debd0406e30f3909830b47fa20,0,0,0,clean,0,not_invoked,,0,0,0.0020000006770715117,0.0005999972927384079,0.000200001522898674,0.004300000000512227,0.0040000013541430235,0.019600000086938962
5,metropt3_00003790,metropt3_00003790,2020-02-01 01:02:36,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-exec-1a35f0ec107a4c2ca50c7b7c63976d65,5:metropt3_00003790,1564685424e3ed67456ee7303368a1da,0,0,0,clean,0,not_invoked,,0,0,0.0015000005078036338,0.00039999940781854093,0.000200001522898674,0.0034000004234258085,0.0032000025385059416,0.029999999242136255
6,metropt3_00004550,metropt3_00004550,2020-02-01 01:15:09,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-exec-1a35f0ec107a4c2ca50c7b7c63976d65,6:metropt3_00004550,9aa6dde1a392a947cac76bb5d6998bb0,0,0,0,clean,0,not_invoked,,0,0,0.025000001187436283,0.0010000003385357559,0.0002999986463692039,0.00670000008540228,0.005800000508315861,0.058099998568650335
7,metropt3_00005300,metropt3_00005300,2020-02-01 01:27:33,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-exec-1a35f0ec107a4c2ca50c7b7c63976d65,7:metropt3_00005300,63ef0af6d6570edc72ca1d79b1211959,0,0,0,clean,0,not_invoked,,0,0,0.0018999999156221747,0.0005999972927384079,0.0002999986463692039,0.00419999923906289,0.003999997716164216,0.0197000008483883
8,metropt3_00006060,metropt3_00006060,2020-02-01 01:40:06,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-exec-1a35f0ec107a4c2ca50c7b7c63976d65,8:metropt3_00006060,5f7d632959a111e3150d6591944ee53a,0,0,0,clean,0,not_invoked,,0,0,0.0015000005078036338,0.0005000001692678779,0.00019999788491986692,0.0034000004234258085,0.016999998479150236,0.04369999805931002
9,metropt3_00006820,metropt3_00006820,2020-02-01 01:52:39,control_signal_inactive,secondary_validation,,,never,3,0,0,0,0,0,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-0ef03c1bbeb3dca4dd1345a2,rbpg-exec-1a35f0ec107a4c2ca50c7b7c63976d65,9:metropt3_00006820,0547f9cfbe0a66b22e3e0d68695fd428,0,0,0,clean,0,not_invoked,,0,0,0.014599998394260183,0.0031000017770566046,0.00039999940781854093,0.022100000933278352,0.009499999578110874,0.11029999950551428
