row_index,utterance_id,source_record_id,timestamp,label,split,Dialogue_ID,Utterance_ID,policy_mode,seed,action_before_fault,action,action_flip_fault_injected,unauthorized_invoke_fault_injected,fault_injected,run_id,configuration_id,execution_instance_id,replay_point_id,correlation_id,authorized_to_generate,generation_invoked,unauthorized_invocation,receipt_fault_mode,receipt_fault_injected,response_safety,response_json,state_exists,state_size_bytes,state_loading_ms,policy_inference_ms,gating_ms,generation_stub_ms,logging_ms,total_latency_ms
0,metropt3_00000000,metropt3_00000000,2020-02-01 00:00:00,control_signal_inactive,secondary_validation,,,random,3,1,1,0,0,0,rbpg-7963b1b458d6a07baca6c87d,rbpg-7963b1b458d6a07baca6c87d,rbpg-exec-eedb4a10ac2547808649a65529e8d72d,0:metropt3_00000000,6bdf8353ba9ae63c5ce42c05cdd713a2,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00000000"", ""safety"": ""ok""}",0,0,0.006199999916134402,0.009499999578110874,0.000200001522898674,0.01469999915570952,0.006800000846851617,0.04830000034417026
1,metropt3_00000750,metropt3_00000750,2020-02-01 00:12:23,control_signal_inactive,secondary_validation,,,random,3,1,1,0,0,0,rbpg-7963b1b458d6a07baca6c87d,rbpg-7963b1b458d6a07baca6c87d,rbpg-exec-eedb4a10ac2547808649a65529e8d72d,1:metropt3_00000750,c15ba7a67bd8dfd302c7fdcfebc6269d,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00000750"", ""safety"": ""ok""}",0,0,0.0017999991541728377,0.004699999408330768,0.00019999788491986692,0.0104000027931761,0.0039000005926936865,0.027000001864507794
2,metropt3_00001510,metropt3_00001510,2020-02-01 00:24:57,control_signal_inactive,secondary_validation,,,random,3,0,0,0,0,0,rbpg-7963b1b458d6a07baca6c87d,rbpg-7963b1b458d6a07baca6c87d,rbpg-exec-eedb4a10ac2547808649a65529e8d72d,2:metropt3_00001510,8d74e4c95d97c68b481ffac254a3e737,0,0,0,clean,0,not_invoked,,0,0,0.0013999997463542968,0.004099998477613553,0.000200001522898674,0.0036000019463244826,0.0032999996619764715,0.018200000340584666
3,metropt3_00002270,metropt3_00002270,2020-02-01 00:37:30,control_signal_inactive,secondary_validation,,,random,3,1,1,0,0,0,rbpg-7963b1b458d6a07baca6c87d,rbpg-7963b1b458d6a07baca6c87d,rbpg-exec-eedb4a10ac2547808649a65529e8d72d,3:metropt3_00002270,99ebf4c711b2ad245362d9c0ba76502e,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00002270"", ""safety"": ""ok""}",0,0,0.0010999974620062858,0.0031999989005271345,0.00019999788491986692,0.009399998816661537,0.0030999981390777975,0.021899999410379678
4,metropt3_00003030,metropt3_00003030,2020-02-01 00:50:03,control_signal_inactive,secondary_validation,,,random,3,0,0,0,0,0,rbpg-7963b1b458d6a07baca6c87d,rbpg-7963b1b458d6a07baca6c87d,rbpg-exec-eedb4a10ac2547808649a65529e8d72d,4:metropt3_00003030,5e83a00820c38492113fde01221cf5ab,0,0,0,clean,0,not_invoked,,0,0,0.0011000010999850929,0.0037999998312443495,0.000200001522898674,0.0032999996619764715,0.0029000002541579306,0.01639999754843302
5,metropt3_00003790,metropt3_00003790,2020-02-01 01:02:36,control_signal_inactive,secondary_validation,,,random,3,1,1,0,0,0,rbpg-7963b1b458d6a07baca6c87d,rbpg-7963b1b458d6a07baca6c87d,rbpg-exec-eedb4a10ac2547808649a65529e8d72d,5:metropt3_00003790,14f5a28ed276f926f8699727b07eb9cc,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00003790"", ""safety"": ""ok""}",0,0,0.0011000010999850929,0.0031000017770566046,0.000200001522898674,0.008700000762473792,0.0027999994927085936,0.020800001948373392
6,metropt3_00004550,metropt3_00004550,2020-02-01 01:15:09,control_signal_inactive,secondary_validation,,,random,3,1,1,0,0,0,rbpg-7963b1b458d6a07baca6c87d,rbpg-7963b1b458d6a07baca6c87d,rbpg-exec-eedb4a10ac2547808649a65529e8d72d,6:metropt3_00004550,1e617a18647ea2e9b34ce358623a68cb,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00004550"", ""safety"": ""ok""}",0,0,0.0011000010999850929,0.0033999967854470015,0.000200001522898674,0.00799999907030724,0.0026999987312592566,0.020200001017656177
7,metropt3_00005300,metropt3_00005300,2020-02-01 01:27:33,control_signal_inactive,secondary_validation,,,random,3,0,0,0,0,0,rbpg-7963b1b458d6a07baca6c87d,rbpg-7963b1b458d6a07baca6c87d,rbpg-exec-eedb4a10ac2547808649a65529e8d72d,7:metropt3_00005300,fb56a7cc1f8a529e0cb7e3252013606f,0,0,0,clean,0,not_invoked,,0,0,0.0010000003385357559,0.0035999983083456755,0.00019999788491986692,0.0030999981390777975,0.0026999987312592566,0.015599998732795939
8,metropt3_00006060,metropt3_00006060,2020-02-01 01:40:06,control_signal_inactive,secondary_validation,,,random,3,0,0,0,0,0,rbpg-7963b1b458d6a07baca6c87d,rbpg-7963b1b458d6a07baca6c87d,rbpg-exec-eedb4a10ac2547808649a65529e8d72d,8:metropt3_00006060,47ad81b7e5032cd2d08539d52c542eea,0,0,0,clean,0,not_invoked,,0,0,0.0008999995770864189,0.0031000017770566046,9.999712347052991e-05,0.0027999994927085936,0.0026000016077887267,0.014500001270789653
9,metropt3_00006820,metropt3_00006820,2020-02-01 01:52:39,control_signal_inactive,secondary_validation,,,random,3,0,0,0,0,0,rbpg-7963b1b458d6a07baca6c87d,rbpg-7963b1b458d6a07baca6c87d,rbpg-exec-eedb4a10ac2547808649a65529e8d72d,9:metropt3_00006820,c4b5775cad5b8b2a3d6408f89e7c618e,0,0,0,clean,0,not_invoked,,0,0,0.0008999995770864189,0.0030000010156072676,9.999712347052991e-05,0.0029000002541579306,0.0025000008463393897,0.014299999747890979
