row_index,utterance_id,source_record_id,timestamp,label,split,Dialogue_ID,Utterance_ID,policy_mode,seed,action_before_fault,action,action_flip_fault_injected,unauthorized_invoke_fault_injected,fault_injected,run_id,configuration_id,execution_instance_id,replay_point_id,correlation_id,authorized_to_generate,generation_invoked,unauthorized_invocation,receipt_fault_mode,receipt_fault_injected,response_safety,response_json,state_exists,state_size_bytes,state_loading_ms,policy_inference_ms,gating_ms,generation_stub_ms,logging_ms,total_latency_ms
0,metropt3_00000000,metropt3_00000000,2020-02-01 00:00:00,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-eef172dd42af4de4a4a36de2962f2b82,0:metropt3_00000000,c66215b3950c823233a667fad755954b,0,0,0,clean,0,not_invoked,,0,0,0.007200000254670158,0.019400002202019095,0.0002999986463692039,0.007899998308857903,0.007199996616691351,0.060999998822808266
1,metropt3_00000750,metropt3_00000750,2020-02-01 00:12:23,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-eef172dd42af4de4a4a36de2962f2b82,1:metropt3_00000750,56e618d9b0b7abc4685bd8e37555aa5b,0,0,0,clean,0,not_invoked,,0,0,0.0022999993234407157,0.007700000423938036,0.0002999986463692039,0.005599998985417187,0.005200003215577453,0.032899999496294186
2,metropt3_00001510,metropt3_00001510,2020-02-01 00:24:57,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-eef172dd42af4de4a4a36de2962f2b82,2:metropt3_00001510,33f0df2388051b515d58fdb60f22f2b6,0,0,0,clean,0,not_invoked,,0,0,0.0016000012692529708,0.005599998985417187,0.000300002284348011,0.00419999923906289,0.0039000005926936865,0.02390000008745119
3,metropt3_00002270,metropt3_00002270,2020-02-01 00:37:30,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-eef172dd42af4de4a4a36de2962f2b82,3:metropt3_00002270,ce699e275d1b931cb1f60bea9e863048,0,0,0,clean,0,not_invoked,,0,0,0.0011999982234556228,0.004699999408330768,0.000200001522898674,0.0034999975468963385,0.0030000010156072676,0.019600000086938962
4,metropt3_00003030,metropt3_00003030,2020-02-01 00:50:03,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-eef172dd42af4de4a4a36de2962f2b82,4:metropt3_00003030,4dd23cb9678d7a6a3e65410d28b693dd,0,0,0,clean,0,not_invoked,,0,0,0.0012999989849049598,0.00419999923906289,0.0002999986463692039,0.0033000032999552786,0.0032999996619764715,0.018799997633323073
5,metropt3_00003790,metropt3_00003790,2020-02-01 01:02:36,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-eef172dd42af4de4a4a36de2962f2b82,5:metropt3_00003790,e7f1ac528e3f15e4b7e23fcba2f2297e,0,0,0,clean,0,not_invoked,,0,0,0.0011000010999850929,0.004099998477613553,0.000200001522898674,0.0031999989005271345,0.0026999987312592566,0.01759999940986745
6,metropt3_00004550,metropt3_00004550,2020-02-01 01:15:09,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-eef172dd42af4de4a4a36de2962f2b82,6:metropt3_00004550,5c92f427cc30475c898bfa9ed44da0b7,0,0,0,clean,0,not_invoked,,0,0,0.0010000003385357559,0.0036999990697950125,0.00019999788491986692,0.0031000017770566046,0.0027999994927085936,0.01669999983278103
7,metropt3_00005300,metropt3_00005300,2020-02-01 01:27:33,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-eef172dd42af4de4a4a36de2962f2b82,7:metropt3_00005300,d6298aed821c5db0132ba798bb6351a8,0,0,0,clean,0,not_invoked,,0,0,0.0008999995770864189,0.0036999990697950125,0.000200001522898674,0.0030000010156072676,0.0026000016077887267,0.016199999663513154
8,metropt3_00006060,metropt3_00006060,2020-02-01 01:40:06,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-eef172dd42af4de4a4a36de2962f2b82,8:metropt3_00006060,112f2667ec04f79176f6bbb67cded4cd,0,0,0,clean,0,not_invoked,,0,0,0.0012000018614344299,0.0035999983083456755,0.000200001522898674,0.0030000010156072676,0.0027999994927085936,0.01630000042496249
9,metropt3_00006820,metropt3_00006820,2020-02-01 01:52:39,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-eef172dd42af4de4a4a36de2962f2b82,9:metropt3_00006820,74a6a94e7e49bda4c2502093359075fd,0,0,0,clean,0,not_invoked,,0,0,0.0008999995770864189,0.0036999990697950125,0.000200001522898674,0.0031000017770566046,0.0025999979698099196,0.016000001778593287
10,metropt3_00007580,metropt3_00007580,2020-02-01 02:05:12,control_signal_active,secondary_validation,,,rule_gate,1,1,1,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-eef172dd42af4de4a4a36de2962f2b82,10:metropt3_00007580,f8e53dfaa4e297405abbe24a4c50a43c,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00007580"", ""safety"": ""ok""}",0,0,0.0010000003385357559,0.0037000027077738196,0.00019999788491986692,0.014599998394260183,0.0032999996619764715,0.028500002372311428
11,metropt3_00008340,metropt3_00008340,2020-02-01 02:17:45,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-eef172dd42af4de4a4a36de2962f2b82,11:metropt3_00008340,7fa998a42c9f28d1d2b39c9d9e5d9768,0,0,0,clean,0,not_invoked,,0,0,0.0011999982234556228,0.0042000028770416975,0.0002999986463692039,0.0032999996619764715,0.0029000002541579306,0.01880000127130188
12,metropt3_00009100,metropt3_00009100,2020-02-01 02:30:19,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-dd97d9bf2952a634ce495ac5,rbpg-dd97d9bf2952a634ce495ac5,rbpg-exec-eef172dd42af4de4a4a36de2962f2b82,12:metropt3_00009100,8635d3fd969eb6781711b1ab252067aa,0,0,0,clean,0,not_invoked,,0,0,0.0010000003385357559,0.0035999983083456755,0.000200001522898674,0.0031000017770566046,0.0027000023692380637,0.016400001186411828
