row_index,utterance_id,source_record_id,timestamp,label,split,Dialogue_ID,Utterance_ID,policy_mode,seed,action_before_fault,action,action_flip_fault_injected,unauthorized_invoke_fault_injected,fault_injected,run_id,configuration_id,execution_instance_id,replay_point_id,correlation_id,authorized_to_generate,generation_invoked,unauthorized_invocation,receipt_fault_mode,receipt_fault_injected,response_safety,response_json,state_exists,state_size_bytes,state_loading_ms,policy_inference_ms,gating_ms,generation_stub_ms,logging_ms,total_latency_ms
0,metropt3_00000000,metropt3_00000000,2020-02-01 00:00:00,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-221e57c014974de3a4636d49f11eb8a8,0:metropt3_00000000,f67cadf1459cf103920cbd489a7c9f24,0,0,0,clean,0,not_invoked,,0,0,0.006400001439033076,0.01420000262442045,0.000200001522898674,0.006499998562503606,0.00670000008540228,0.05210000017541461
1,metropt3_00000750,metropt3_00000750,2020-02-01 00:12:23,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-221e57c014974de3a4636d49f11eb8a8,1:metropt3_00000750,8149c71c5dafbc73fb85924cd7db93ad,0,0,0,clean,0,not_invoked,,0,0,0.0036000019463244826,0.00969999746303074,0.000200001522898674,0.006100002792663872,0.005600002623395994,0.06600000051548705
2,metropt3_00001510,metropt3_00001510,2020-02-01 00:24:57,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-221e57c014974de3a4636d49f11eb8a8,2:metropt3_00001510,9ea969088bc5094c99694996bb014081,0,0,0,clean,0,not_invoked,,0,0,0.0018999999156221747,0.005800000508315861,0.00019999788491986692,0.018200000340584666,0.0040000013541430235,0.03809999907389283
3,metropt3_00002270,metropt3_00002270,2020-02-01 00:37:30,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-221e57c014974de3a4636d49f11eb8a8,3:metropt3_00002270,b800fdcecce68160685f8db17e9c99b6,0,0,0,clean,0,not_invoked,,0,0,0.0029000002541579306,0.008999999408842996,0.00019999788491986692,0.03440000000409782,0.005799996870337054,0.066999997216044
4,metropt3_00003030,metropt3_00003030,2020-02-01 00:50:03,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-221e57c014974de3a4636d49f11eb8a8,4:metropt3_00003030,254c69a132b7b1e7ff9b24f1bf58df0a,0,0,0,clean,0,not_invoked,,0,0,0.0018999999156221747,0.005599998985417187,0.000300002284348011,0.0040000013541430235,0.00419999923906289,0.024100001610349864
5,metropt3_00003790,metropt3_00003790,2020-02-01 01:02:36,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-221e57c014974de3a4636d49f11eb8a8,5:metropt3_00003790,883e61460f65d5b2c9676fce79af8a6b,0,0,0,clean,0,not_invoked,,0,0,0.0013000026228837669,0.004500001523410901,0.00019999788491986692,0.0034999975468963385,0.0034000004234258085,0.019600000086938962
6,metropt3_00004550,metropt3_00004550,2020-02-01 01:15:09,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-221e57c014974de3a4636d49f11eb8a8,6:metropt3_00004550,9c2d0e49e0e552a70d44904ff7d14af7,0,0,0,clean,0,not_invoked,,0,0,0.0026000016077887267,0.006999998731771484,0.000200001522898674,0.004399997123982757,0.0040000013541430235,0.029900002118665725
7,metropt3_00005300,metropt3_00005300,2020-02-01 01:27:33,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-221e57c014974de3a4636d49f11eb8a8,7:metropt3_00005300,2abf7c8c6d0043c203cdd4d1dd40f677,0,0,0,clean,0,not_invoked,,0,0,0.0014999968698248267,0.004400000761961564,0.00019999788491986692,0.0034000004234258085,0.0034000004234258085,0.019800001609837636
8,metropt3_00006060,metropt3_00006060,2020-02-01 01:40:06,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-221e57c014974de3a4636d49f11eb8a8,8:metropt3_00006060,ebec2783102e89778283b904d0558ad8,0,0,0,clean,0,not_invoked,,0,0,0.0015000005078036338,0.0041000021155923605,0.000200001522898674,0.0031999989005271345,0.0031999989005271345,0.03260000084992498
9,metropt3_00006820,metropt3_00006820,2020-02-01 01:52:39,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-221e57c014974de3a4636d49f11eb8a8,9:metropt3_00006820,abe775752012966795513fc35f4009f3,0,0,0,clean,0,not_invoked,,0,0,0.005900001269765198,0.013199998647905886,0.00019999788491986692,0.02040000254055485,0.006199999916134402,0.08289999823318794
