row_index,utterance_id,source_record_id,timestamp,label,split,Dialogue_ID,Utterance_ID,policy_mode,seed,action_before_fault,action,action_flip_fault_injected,unauthorized_invoke_fault_injected,fault_injected,run_id,configuration_id,execution_instance_id,replay_point_id,correlation_id,authorized_to_generate,generation_invoked,unauthorized_invocation,receipt_fault_mode,receipt_fault_injected,response_safety,response_json,state_exists,state_size_bytes,state_loading_ms,policy_inference_ms,gating_ms,generation_stub_ms,logging_ms,total_latency_ms
0,metropt3_00000000,metropt3_00000000,2020-02-01 00:00:00,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,0:metropt3_00000000,271c2c27462606d238008799e6096559,0,0,0,clean,0,not_invoked,,0,0,0.0065000022004824,0.0145000012707896,0.000300002284348,0.0068000008468516,0.0250999983109068,0.0594000011915341
1,metropt3_00000750,metropt3_00000750,2020-02-01 00:12:23,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,1:metropt3_00000750,37f7377522323e1c6ef64f05c916a3e0,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00000750"", ""safety"": ""ok""}",0,0,0.0046999994083307,0.0140999982249923,0.000300002284348,0.0344000000040978,0.0054999982239678,0.0651000009384006
2,metropt3_00001510,metropt3_00001510,2020-02-01 00:24:57,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,2:metropt3_00001510,38a9a8687a14a7fbddc1a6bff7c20f86,0,0,0,clean,0,not_invoked,,0,0,0.0017999991541728,0.0197000008483883,0.0002000015228986,0.0041000021155923,0.0036000019463244,0.0323000022035557
3,metropt3_00002270,metropt3_00002270,2020-02-01 00:37:30,control_signal_inactive,secondary_validation,,,random,2,0,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,3:metropt3_00002270,accf2ce3339fc4a2246c3b8d7d278fda,0,0,0,clean,0,not_invoked,,0,0,0.024400000256719,0.0126000013551674,0.0002000015228986,0.0285000023723114,0.005799996870337,0.0770000006014015
4,metropt3_00003030,metropt3_00003030,2020-02-01 00:50:03,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,4:metropt3_00003030,b80586ccd7cc32d413b3d0c0ada5a916,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00003030"", ""safety"": ""ok""}",0,0,0.0019000035536009,0.006099999154685,0.0002000015228986,0.0290999996650498,0.0039000005926936,0.0590000017837155
5,metropt3_00003790,metropt3_00003790,2020-02-01 01:02:36,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,5:metropt3_00003790,5199952e0242773b3f39b53d095e5694,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00003790"", ""safety"": ""ok""}",0,0,0.0013999997463542,0.0046000022848602,0.0002000015228986,0.0102000012702774,0.0032999996619764,0.0221000009332783
6,metropt3_00004550,metropt3_00004550,2020-02-01 01:15:09,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,6:metropt3_00004550,e22a96b8996c82ce4ace1357b40efad4,0,0,0,clean,0,not_invoked,,0,0,0.024700002541067,0.0128000028780661,0.0002000015228986,0.0070999994932208,0.0059000012697651,0.0805000017862767
7,metropt3_00005300,metropt3_00005300,2020-02-01 01:27:33,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,7:metropt3_00005300,44f16e30dd980cd2eabd5b1b19c692fe,0,0,0,clean,0,not_invoked,,0,0,0.0159999981406144,0.0053000003390479,0.0002000015228986,0.0037999998312443,0.0035000011848751,0.0471000021207146
8,metropt3_00006060,metropt3_00006060,2020-02-01 01:40:06,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,8:metropt3_00006060,408e4f6750658a62a2105b52d0080940,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00006060"", ""safety"": ""ok""}",0,0,0.0012999989849049,0.0039999977161642,9.999712347052991e-05,0.0144999976328108,0.004000001354143,0.0266000024566892
9,metropt3_00006820,metropt3_00006820,2020-02-01 01:52:39,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,9:metropt3_00006820,dfeef063398029b66943c39d36630ebe,0,0,0,clean,0,not_invoked,,0,0,0.0243000031332485,0.0559000000066589,0.0004000030457973,0.00979999822448,0.0074999989010393,0.1088999997591599
10,metropt3_00007580,metropt3_00007580,2020-02-01 02:05:12,control_signal_active,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,10:metropt3_00007580,4d2b86f10060a919fe429df3b0cb4606,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00007580"", ""safety"": ""ok""}",0,0,0.0022000021999701,0.0061999999161344,0.0001999978849198,0.0572999997530132,0.0046999994083307,0.0741000003472436
11,metropt3_00008340,metropt3_00008340,2020-02-01 02:17:45,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,11:metropt3_00008340,c03951428bd175551f932542235e46bd,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00008340"", ""safety"": ""ok""}",0,0,0.0017000020307023,0.0054000011004973,0.0001999978849198,0.0127000021166168,0.0039000005926936,0.0269999982265289
12,metropt3_00009100,metropt3_00009100,2020-02-01 02:30:19,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,12:metropt3_00009100,a6d5e012caecbe3ab057fd4d5adce913,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00009100"", ""safety"": ""ok""}",0,0,0.0015000005078036,0.0046999994083307,0.0002000015228986,0.0110000000859145,0.003699999069795,0.0239000000874511
13,metropt3_00009860,metropt3_00009860,2020-02-01 02:42:52,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,13:metropt3_00009860,9cb6690ff19b0085de683b4a2d9526a6,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00009860"", ""safety"": ""ok""}",0,0,0.0015000005078036,0.0046999994083307,0.0002000015228986,0.0104000027931761,0.0035000011848751,0.0232000020332634
14,metropt3_00010610,metropt3_00010610,2020-02-01 02:55:16,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,14:metropt3_00010610,0dbba7d1fe01aa07e93c80ff0c537920,0,0,0,clean,0,not_invoked,,0,0,0.0013999997463542,0.0046999994083307,0.0001999978849198,0.0037999998312443,0.0034000004234258,0.0163000004249624
15,metropt3_00011370,metropt3_00011370,2020-02-01 03:07:49,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,15:metropt3_00011370,06702007d94f5d534133498e7150cefb,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00011370"", ""safety"": ""ok""}",0,0,0.0013999997463542,0.0041999992390628,0.0002999986463692,0.0100999968708492,0.0032999996619764,0.0222999988181982
16,metropt3_00012130,metropt3_00012130,2020-02-01 03:20:22,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,16:metropt3_00012130,525f7e9ddaa9619e43129eaac3a36bc1,0,0,0,clean,0,not_invoked,,0,0,0.0012999989849049,0.0189999991562217,0.0002000015228986,0.003699999069795,0.0032999996619764,0.0301000000035855
17,metropt3_00012890,metropt3_00012890,2020-02-01 03:32:56,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,17:metropt3_00012890,1142258a7d7e9aaf15e2321fcb30c43e,0,0,0,clean,0,not_invoked,,0,0,0.0012000018614344,0.0037999998312443,0.0002999986463692,0.0288000010186806,0.0031000017770566,0.0397999974666163
18,metropt3_00013650,metropt3_00013650,2020-02-01 03:45:29,control_signal_active,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,18:metropt3_00013650,6e7d017945e5a2755878fa89ce6eea0d,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00013650"", ""safety"": ""ok""}",0,0,0.0017000020307023,0.0194999993254896,0.0001999978849198,0.0108999993244651,0.0031999989005271,0.0381999998353421
19,metropt3_00014410,metropt3_00014410,2020-02-01 03:58:02,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,19:metropt3_00014410,9fddf7dbe4ad6757c5626f0c074a6d49,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00014410"", ""safety"": ""ok""}",0,0,0.001100001099985,0.004000001354143,0.0002000015228986,0.0311000003421213,0.0031999989005271,0.0422000011894851
20,metropt3_00015170,metropt3_00015170,2020-02-01 04:10:35,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,20:metropt3_00015170,8953fc8c6106a5ee0b418257187954eb,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00015170"", ""safety"": ""ok""}",0,0,0.0012999989849049,0.0045999986468814,0.0002999986463692,0.0096000003395602,0.0031999989005271,0.0214000028790906
21,metropt3_00015920,metropt3_00015920,2020-02-01 04:22:58,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,21:metropt3_00015920,45e4cd5847f8586becddc5131dbcbc2f,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00015920"", ""safety"": ""ok""}",0,0,0.0012999989849049,0.0043000000005122,0.0004000030457973,0.0091000001702923,0.0175999994098674,0.0351999988197349
22,metropt3_00016680,metropt3_00016680,2020-02-01 04:35:32,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,22:metropt3_00016680,95dd92721b14125e2eeed0ae488acc49,0,0,0,clean,0,not_invoked,,0,0,0.0010999974620062,0.024400000256719,0.0002000015228986,0.0038000034692231,0.0032000025385059,0.0351999988197349
23,metropt3_00017440,metropt3_00017440,2020-02-01 04:48:05,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,23:metropt3_00017440,824f6e0225ab276a7a7ffc4241083f11,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00017440"", ""safety"": ""ok""}",0,0,0.0012999989849049,0.0039000005926936,0.0001999978849198,0.0092000009317416,0.0030999981390777,0.0201000002562068
24,metropt3_00018200,metropt3_00018200,2020-02-01 05:00:38,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,24:metropt3_00018200,2ab1230260f8d7c58f736f4f80c90908,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00018200"", ""safety"": ""ok""}",0,0,0.0012000018614344,0.0043000000005122,0.0001999978849198,0.0091000001702923,0.0034000004234258,0.0208999990718439
25,metropt3_00018960,metropt3_00018960,2020-02-01 05:13:12,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,25:metropt3_00018960,dbc2cf5a2ecdb53715fd092af1d7b9e4,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00018960"", ""safety"": ""ok""}",0,0,0.0011999982234556,0.0043000000005122,0.0002000015228986,0.0230000005103647,0.0030000010156072,0.0341999984811991
26,metropt3_00019720,metropt3_00019720,2020-02-01 05:25:45,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,26:metropt3_00019720,bcfb5f4278202b79c576e6d5c68b5165,0,0,0,clean,0,not_invoked,,0,0,0.0010000003385357,0.0182000003405846,0.0001999978849198,0.0030000010156072,0.0233999999181833,0.0480999988212715
27,metropt3_00020470,metropt3_00020470,2020-02-01 05:38:08,control_signal_active,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,27:metropt3_00020470,7911e23ccc8d6aee8bf26140bf15790b,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00020470"", ""safety"": ""ok""}",0,0,0.001100001099985,0.0036000019463244,0.0001999978849198,0.0308999988192226,0.0031999989005271,0.0412000008509494
28,metropt3_00021230,metropt3_00021230,2020-02-01 05:50:41,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,28:metropt3_00021230,cd88841a8ce792524164be44a6d072a0,0,0,0,clean,0,not_invoked,,0,0,0.0012999989849049,0.004499997885432,0.0001999978849198,0.0035000011848751,0.0030000010156072,0.0151999993249773
29,metropt3_00021990,metropt3_00021990,2020-02-01 06:03:14,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,29:metropt3_00021990,7f68bedf39a61b9ba8846f9c576f19f3,0,0,0,clean,0,not_invoked,,0,0,0.0010999974620062,0.003699999069795,0.0001999978849198,0.0034000004234258,0.0030000010156072,0.0139000003400724
30,metropt3_00022750,metropt3_00022750,2020-02-01 06:15:48,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,30:metropt3_00022750,a12004d3707bd2027e08c2d7c38855a0,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00022750"", ""safety"": ""ok""}",0,0,0.0011999982234556,0.003699999069795,0.0001999978849198,0.0231999983952846,0.0029000002541579,0.03370000194991
31,metropt3_00023510,metropt3_00023510,2020-02-01 06:28:21,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,31:metropt3_00023510,b5aaeb85e72bc240e4a8fceef5fab948,0,0,0,clean,0,not_invoked,,0,0,0.001100001099985,0.0037999998312443,0.0001999978849198,0.0034000004234258,0.0029000002541579,0.0138000032166019
32,metropt3_00024270,metropt3_00024270,2020-02-01 06:40:54,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,32:metropt3_00024270,03078e876c247674c69e7a3bd5d85841,0,0,0,clean,0,not_invoked,,0,0,0.001100001099985,0.0236000014410819,0.0002000015228986,0.0033000032999552,0.0032000025385059,0.0339999969583004
33,metropt3_00025030,metropt3_00025030,2020-02-01 06:53:28,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,33:metropt3_00025030,a9a084c290aed5c52d848c062b0ef060,0,0,0,clean,0,not_invoked,,0,0,0.001100001099985,0.0036000019463244,0.0002000015228986,0.0034000004234258,0.0030000010156072,0.0137999995786231
34,metropt3_00025780,metropt3_00025780,2020-02-01 07:05:51,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,34:metropt3_00025780,1b9d3a034fc44a946d0efeeb3ceca98b,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00025780"", ""safety"": ""ok""}",0,0,0.0012000018614344,0.0037000027077738,0.0002000015228986,0.0094000024546403,0.0032000025385059,0.0202999981411267
35,metropt3_00026540,metropt3_00026540,2020-02-01 07:18:24,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,35:metropt3_00026540,bfe5425c9cb62351025fde60dd8dba0f,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00026540"", ""safety"": ""ok""}",0,0,0.0011999982234556,0.0041999992390628,0.0001999978849198,0.0236000014410819,0.0027999994927085,0.0347000022884458
36,metropt3_00027300,metropt3_00027300,2020-02-01 07:30:58,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,36:metropt3_00027300,926f6f7bff8a1c6e061fcdccdd9b05fc,0,0,0,clean,0,not_invoked,,0,0,0.001100001099985,0.0044000007619615,0.0001999978849198,0.0251999990723561,0.0034000004234258,0.037099998735357
37,metropt3_00028060,metropt3_00028060,2020-02-01 07:43:31,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,37:metropt3_00028060,e11e260c0a9afeecde9d238b381b3206,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00028060"", ""safety"": ""ok""}",0,0,0.0011999982234556,0.004000001354143,0.0002000015228986,0.009300001693191,0.0031999989005271,0.0204000025405548
38,metropt3_00028820,metropt3_00028820,2020-02-01 07:56:04,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,38:metropt3_00028820,c9a1951e09b0176e8011dcc3e5b967e7,0,0,0,clean,0,not_invoked,,0,0,0.0011999982234556,0.0045999986468814,0.0001999978849198,0.0035999983083456,0.0032999996619764,0.015400000847876
39,metropt3_00029580,metropt3_00029580,2020-02-01 08:08:37,control_signal_inactive,secondary_validation,,,random,2,1,1,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,39:metropt3_00029580,234ea4e56f0dfae28baddd494ebf1391,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00029580"", ""safety"": ""ok""}",0,0,0.0157999966177158,0.0039000005926936,0.0001999978849198,0.0093999988166615,0.0030999981390777,0.0347999994119163
40,metropt3_00030340,metropt3_00030340,2020-02-01 08:21:11,control_signal_inactive,secondary_validation,,,random,2,0,0,0,0,0,rbpg-8018bb32977a73979b1f73a8,rbpg-8018bb32977a73979b1f73a8,rbpg-exec-676f8c6f37a94d868eb44119523f6b3e,40:metropt3_00030340,eed343b1b104aa188cf0c564fa62c87d,0,0,0,clean,0,not_invoked,,0,0,0.0012999989849049,0.0042000028770416,0.0001999978849198,0.003699999069795,0.0031000017770566,0.015099998563528
