row_index,utterance_id,source_record_id,timestamp,label,split,Dialogue_ID,Utterance_ID,policy_mode,seed,action_before_fault,action,action_flip_fault_injected,unauthorized_invoke_fault_injected,fault_injected,run_id,configuration_id,execution_instance_id,replay_point_id,correlation_id,authorized_to_generate,generation_invoked,unauthorized_invocation,receipt_fault_mode,receipt_fault_injected,response_safety,response_json,state_exists,state_size_bytes,state_loading_ms,policy_inference_ms,gating_ms,generation_stub_ms,logging_ms,total_latency_ms
0,metropt3_00000000,metropt3_00000000,2020-02-01 00:00:00,control_signal_inactive,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,0:metropt3_00000000,99683bd8de10bfdb248d4cc6484630bf,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00000000"", ""safety"": ""ok""}",0,0,0.006099999154685,0.0123999998322688,0.0001999978849198,0.0172000000020489,0.0063000006775837,0.0482999967061914
1,metropt3_00000750,metropt3_00000750,2020-02-01 00:12:23,control_signal_inactive,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,1:metropt3_00000750,f1acd6a2cc2d713825b18bab9d473687,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00000750"", ""safety"": ""ok""}",0,0,0.0037999998312443,0.0389999986509792,0.0002000015228986,0.0173999978869687,0.0050999988161493,0.0704000012774486
2,metropt3_00001510,metropt3_00001510,2020-02-01 00:24:57,control_signal_inactive,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,2:metropt3_00001510,32582ae51819a2bc772b1f547e65af98,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00001510"", ""safety"": ""ok""}",0,0,0.0016999983927235,0.0194999993254896,0.0001999978849198,0.0110000000859145,0.0229999968723859,0.0584999979764688
3,metropt3_00002270,metropt3_00002270,2020-02-01 00:37:30,control_signal_inactive,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,3:metropt3_00002270,900dd9cc04fffbef7b37da83e94d9c88,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00002270"", ""safety"": ""ok""}",0,0,0.0030999981390777,0.0314999997499398,0.0002999986463692,0.0173000007634982,0.0051999995775986,0.0624999993306119
4,metropt3_00003030,metropt3_00003030,2020-02-01 00:50:03,control_signal_inactive,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,4:metropt3_00003030,8a7bfe49835b06f5fb48658c991e014c,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00003030"", ""safety"": ""ok""}",0,0,0.0017999991541728,0.0056000026233959,0.0002000015228986,0.0110000000859145,0.003699999069795,0.0422000011894851
5,metropt3_00003790,metropt3_00003790,2020-02-01 01:02:36,control_signal_inactive,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,5:metropt3_00003790,578f814b8b0c32fdebc34af98b9f47bb,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00003790"", ""safety"": ""ok""}",0,0,0.0015000005078036,0.0041999992390628,0.0002000015228986,0.0094999995781108,0.0030999981390777,0.0212000013561919
6,metropt3_00004550,metropt3_00004550,2020-02-01 01:15:09,control_signal_inactive,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,6:metropt3_00004550,3b3d3baef2dab44148b73ea0db86917d,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00004550"", ""safety"": ""ok""}",0,0,0.004000001354143,0.012699998478638,0.0002000015228986,0.0307999980577733,0.0050999988161493,0.0784000003477558
7,metropt3_00005300,metropt3_00005300,2020-02-01 01:27:33,control_signal_inactive,secondary_validation,,,random,1,0,0,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,7:metropt3_00005300,1efa6d7c85ede91048240115e33c5ba8,0,0,0,clean,0,not_invoked,,0,0,0.0016999983927235,0.0188999983947724,0.0001999978849198,0.0040999984776135,0.0035000011848751,0.0314999997499398
8,metropt3_00006060,metropt3_00006060,2020-02-01 01:40:06,control_signal_inactive,secondary_validation,,,random,1,0,0,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,8:metropt3_00006060,50f9f2e43b7e1dfdc85075af1529b636,0,0,0,clean,0,not_invoked,,0,0,0.0013000026228837,0.003699999069795,0.0001999978849198,0.0030999981390777,0.0029000002541579,0.0136999988171737
9,metropt3_00006820,metropt3_00006820,2020-02-01 01:52:39,control_signal_inactive,secondary_validation,,,random,1,0,0,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,9:metropt3_00006820,d08f52ec98e4f389fc6c1bac70ef813b,0,0,0,clean,0,not_invoked,,0,0,0.0048000001697801,0.0252999998338054,0.0002000015228986,0.0074999989010393,0.006099999154685,0.0503000010212417
10,metropt3_00007580,metropt3_00007580,2020-02-01 02:05:12,control_signal_active,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,10:metropt3_00007580,a658b6c61a1e65f4666f072d6cc0d3b0,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00007580"", ""safety"": ""ok""}",0,0,0.016699999832781,0.0063000006775837,0.0001999978849198,0.0299999992421362,0.0041000021155923,0.0607999972999095
11,metropt3_00008340,metropt3_00008340,2020-02-01 02:17:45,control_signal_inactive,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,11:metropt3_00008340,c21f0e653dfa1e74ddeb1f5f61d92162,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00008340"", ""safety"": ""ok""}",0,0,0.0016000012692529,0.0185999997484032,0.0001000007614493,0.0339999969583004,0.0037999998312443,0.0608999980613589
12,metropt3_00009100,metropt3_00009100,2020-02-01 02:30:19,control_signal_inactive,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,12:metropt3_00009100,24ff5a8994c4ad36d6bf11e1928d1284,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00009100"", ""safety"": ""ok""}",0,0,0.0013999997463542,0.0049000009312294,0.0002000015228986,0.0103999991551972,0.0034000004234258,0.0232000020332634
13,metropt3_00009860,metropt3_00009860,2020-02-01 02:42:52,control_signal_inactive,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,13:metropt3_00009860,c9c843c86136c27a7d35c3ed4ea6949c,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00009860"", ""safety"": ""ok""}",0,0,0.0013999997463542,0.0045999986468814,0.0002000015228986,0.0095000032160896,0.0032999996619764,0.0217999986489303
14,metropt3_00010610,metropt3_00010610,2020-02-01 02:55:16,control_signal_inactive,secondary_validation,,,random,1,0,0,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,14:metropt3_00010610,6bb9799c8d1a463825a086032994182c,0,0,0,clean,0,not_invoked,,0,0,0.0013000026228837,0.0185999997484032,0.0002999986463692,0.0034999975468963,0.0283000008494127,0.0545000002603046
15,metropt3_00011370,metropt3_00011370,2020-02-01 03:07:49,control_signal_inactive,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,15:metropt3_00011370,92eaa531f7b1b481c2b44b12f2d05a1b,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00011370"", ""safety"": ""ok""}",0,0,0.0013000026228837,0.026000001525972,0.0002000015228986,0.0102000012702774,0.0035000011848751,0.044000000343658
16,metropt3_00012130,metropt3_00012130,2020-02-01 03:20:22,control_signal_inactive,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,16:metropt3_00012130,595da757df72d9c2f51360aaef51c272,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00012130"", ""safety"": ""ok""}",0,0,0.0013999997463542,0.0046000022848602,0.0002000015228986,0.0098999989859294,0.0037999998312443,0.0226000011025462
17,metropt3_00012890,metropt3_00012890,2020-02-01 03:32:56,control_signal_inactive,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,17:metropt3_00012890,5597667104d34542a0acb4c85587086c,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00012890"", ""safety"": ""ok""}",0,0,0.0012000018614344,0.0045000015234109,0.0001999978849198,0.0089999994088429,0.0031999989005271,0.020700001186924
18,metropt3_00013650,metropt3_00013650,2020-02-01 03:45:29,control_signal_active,secondary_validation,,,random,1,0,0,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,18:metropt3_00013650,e7a1f8c2613711f23b46d63ed9b592e5,0,0,0,clean,0,not_invoked,,0,0,0.0013000026228837,0.0043000000005122,0.0001999978849198,0.0172000000020489,0.0026000016077887,0.0282000000879634
19,metropt3_00014410,metropt3_00014410,2020-02-01 03:58:02,control_signal_inactive,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,19:metropt3_00014410,3cf71da7a71ca73cbf99d93af921309d,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00014410"", ""safety"": ""ok""}",0,0,0.0010000003385357,0.0034000004234258,0.0002000015228986,0.0075000025390181,0.0026000016077887,0.0169000013556797
20,metropt3_00015170,metropt3_00015170,2020-02-01 04:10:35,control_signal_inactive,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,20:metropt3_00015170,0a8ed4060c6546260b37c2924cabb8d3,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00015170"", ""safety"": ""ok""}",0,0,0.0010999974620062,0.003699999069795,0.0001000007614493,0.0074999989010393,0.0025999979698099,0.0170999992405995
21,metropt3_00015920,metropt3_00015920,2020-02-01 04:22:58,control_signal_inactive,secondary_validation,,,random,1,0,0,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,21:metropt3_00015920,2b0e01bc84adbd533a4306d84d556802,0,0,0,clean,0,not_invoked,,0,0,0.001100001099985,0.0037000027077738,0.0001999978849198,0.0029000002541579,0.0024999972083605,0.0125000005937181
22,metropt3_00016680,metropt3_00016680,2020-02-01 04:35:32,control_signal_inactive,secondary_validation,,,random,1,0,0,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,22:metropt3_00016680,0bcac1c9e562836227ec59905b735476,0,0,0,clean,0,not_invoked,,0,0,0.0009999967005569,0.0034000004234258,0.0001000007614493,0.0027999994927085,0.0025000008463393,0.0120000004244502
23,metropt3_00017440,metropt3_00017440,2020-02-01 04:48:05,control_signal_inactive,secondary_validation,,,random,1,0,0,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,23:metropt3_00017440,ff1c902802e05d0abf0746e3eb02be67,0,0,0,clean,0,not_invoked,,0,0,0.0010000003385357,0.0031999989005271,0.0002999986463692,0.002700002369238,0.00240000008489,0.0116999981401022
24,metropt3_00018200,metropt3_00018200,2020-02-01 05:00:38,control_signal_inactive,secondary_validation,,,random,1,0,0,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,24:metropt3_00018200,8813234da8fc1c57a7aed23c109a1ab4,0,0,0,clean,0,not_invoked,,0,0,0.0008999995770864,0.0031999989005271,0.0002000015228986,0.0026999987312592,0.0025999979698099,0.0116999981401022
25,metropt3_00018960,metropt3_00018960,2020-02-01 05:13:12,control_signal_inactive,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,25:metropt3_00018960,cae79b696a6c4b86137b4dc587e563a3,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00018960"", ""safety"": ""ok""}",0,0,0.0010000003385357,0.0030000010156072,0.0001999978849198,0.007700000423938,0.0026999987312592,0.0168000005942303
26,metropt3_00019720,metropt3_00019720,2020-02-01 05:25:45,control_signal_inactive,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,26:metropt3_00019720,b235b3e699ad915416489a04f0a0e7f0,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00019720"", ""safety"": ""ok""}",0,0,0.0010000003385357,0.0036000019463244,0.0001999978849198,0.0075999996624886,0.0025999979698099,0.0174000015249475
27,metropt3_00020470,metropt3_00020470,2020-02-01 05:38:08,control_signal_active,secondary_validation,,,random,1,1,1,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,27:metropt3_00020470,f1b2439f219db67cd12e3af74bd90865,1,1,0,clean,0,ok,"{""service"": ""industrial_control_service"", ""status"": ""executed"", ""record_id"": ""metropt3_00020470"", ""safety"": ""ok""}",0,0,0.001100001099985,0.0035000011848751,0.0002000015228986,0.0076999967859592,0.0026000016077887,0.0171000028785783
28,metropt3_00021230,metropt3_00021230,2020-02-01 05:50:41,control_signal_inactive,secondary_validation,,,random,1,0,0,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,28:metropt3_00021230,e2dcaf426bc2e4518cfbced1added27a,0,0,0,clean,0,not_invoked,,0,0,0.0010000003385357,0.0036000019463244,0.0001999978849198,0.0029000002541579,0.0026999987312592,0.0126000013551674
29,metropt3_00021990,metropt3_00021990,2020-02-01 06:03:14,control_signal_inactive,secondary_validation,,,random,1,0,0,0,0,0,rbpg-015d7af121c72e40daa3cb60,rbpg-015d7af121c72e40daa3cb60,rbpg-exec-c67b722fe8df4271b2d03379a669e5b0,29:metropt3_00021990,562a85efbea6316f14842864e65cc3a8,0,0,0,clean,0,not_invoked,,0,0,0.0010000003385357,0.0031999989005271,0.0001999978849198,0.0026999987312592,0.0025000008463393,0.011700001778081
