row_index,utterance_id,source_record_id,timestamp,label,split,Dialogue_ID,Utterance_ID,policy_mode,seed,action_before_fault,action,action_flip_fault_injected,unauthorized_invoke_fault_injected,fault_injected,run_id,configuration_id,execution_instance_id,replay_point_id,correlation_id,authorized_to_generate,generation_invoked,unauthorized_invocation,receipt_fault_mode,receipt_fault_injected,response_safety,response_json,state_exists,state_size_bytes,state_loading_ms,policy_inference_ms,gating_ms,generation_stub_ms,logging_ms,total_latency_ms
0,metropt3_00000000,metropt3_00000000,2020-02-01 00:00:00,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-e6e7e027b97b46218f63ccb660fe17c6,0:metropt3_00000000,7589c61d8217121aab5a29f6b75dc8ce,0,0,0,clean,0,not_invoked,,0,0,0.0060000020312145,0.0146000020322389,0.0002000015228986,0.0096000003395602,0.0060000020312145,0.0418000017816666
1,metropt3_00000750,metropt3_00000750,2020-02-01 00:12:23,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-e6e7e027b97b46218f63ccb660fe17c6,1:metropt3_00000750,e7f5d06b9ab6205fca4c4a4774461df2,0,0,0,clean,0,not_invoked,,0,0,0.0038999969547148,0.0388000007660593,0.0001999978849198,0.0110000000859145,0.0055999989854171,0.0648000022920314
2,metropt3_00001510,metropt3_00001510,2020-02-01 00:24:57,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-e6e7e027b97b46218f63ccb660fe17c6,2:metropt3_00001510,826ec49d720f50fdd4b97f41779da3b6,0,0,0,clean,0,not_invoked,,0,0,0.0020000006770715,0.0055999989854171,0.0002000015228986,0.0046999994083307,0.0034000004234258,0.0331000010191928
3,metropt3_00002270,metropt3_00002270,2020-02-01 00:37:30,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-e6e7e027b97b46218f63ccb660fe17c6,3:metropt3_00002270,9037742ef9c08d9f6d7378b5e46536b8,0,0,0,clean,0,not_invoked,,0,0,0.0035000011848751,0.0098000018624588,0.000300002284348,0.0314000026264693,0.0054999982239678,0.0825999995868187
4,metropt3_00003030,metropt3_00003030,2020-02-01 00:50:03,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-e6e7e027b97b46218f63ccb660fe17c6,4:metropt3_00003030,6a79552091ba6006e1ed4a6c13ee4b36,0,0,0,clean,0,not_invoked,,0,0,0.0020000006770715,0.0063000006775837,0.0001999978849198,0.0173999978869687,0.004499997885432,0.0336000011884607
5,metropt3_00003790,metropt3_00003790,2020-02-01 01:02:36,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-e6e7e027b97b46218f63ccb660fe17c6,5:metropt3_00003790,d8f11e738458b3afde3f84d15522b723,0,0,0,clean,0,not_invoked,,0,0,0.0015999976312741,0.0051999995775986,0.0002000015228986,0.0053000003390479,0.0030999981390777,0.0318999991577584
6,metropt3_00004550,metropt3_00004550,2020-02-01 01:15:09,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-e6e7e027b97b46218f63ccb660fe17c6,6:metropt3_00004550,203cfc79225a9447b81c999927c5510d,0,0,0,clean,0,not_invoked,,0,0,0.0026999987312592,0.0083999984781257,0.0002000015228986,0.0394999988202471,0.0049000009312294,0.0601000028837006
7,metropt3_00005300,metropt3_00005300,2020-02-01 01:27:33,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-e6e7e027b97b46218f63ccb660fe17c6,7:metropt3_00005300,75b4812be4b8a84cf1534b82293edea1,0,0,0,clean,0,not_invoked,,0,0,0.0017999991541728,0.0054000011004973,0.0001999978849198,0.0048999972932506,0.003699999069795,0.0188000012713018
8,metropt3_00006060,metropt3_00006060,2020-02-01 01:40:06,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-e6e7e027b97b46218f63ccb660fe17c6,8:metropt3_00006060,4c1f3104e2e6bb0afac49b043a8ff44d,0,0,0,clean,0,not_invoked,,0,0,0.0012999989849049,0.004000001354143,0.0001000007614493,0.0039000005926936,0.0032000025385059,0.0148999970406293
9,metropt3_00006820,metropt3_00006820,2020-02-01 01:52:39,control_signal_inactive,secondary_validation,,,rule_gate,2,0,0,0,0,0,rbpg-13e04b3dba5d31cef2780e51,rbpg-13e04b3dba5d31cef2780e51,rbpg-exec-e6e7e027b97b46218f63ccb660fe17c6,9:metropt3_00006820,d6c1d58fe13504f51690e9d0acda10ee,0,0,0,clean,0,not_invoked,,0,0,0.0049999980546999,0.015099998563528,0.0004000030457973,0.0121000011858996,0.0061000027926638,0.0456999987363815
