row_index,utterance_id,source_record_id,timestamp,label,split,Dialogue_ID,Utterance_ID,policy_mode,seed,action_before_fault,action,action_flip_fault_injected,unauthorized_invoke_fault_injected,fault_injected,run_id,configuration_id,execution_instance_id,replay_point_id,correlation_id,authorized_to_generate,generation_invoked,unauthorized_invocation,receipt_fault_mode,receipt_fault_injected,response_safety,response_json,state_exists,state_size_bytes,state_loading_ms,policy_inference_ms,gating_ms,generation_stub_ms,logging_ms,total_latency_ms
0,metropt3_00000000,metropt3_00000000,2020-02-01 00:00:00,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-exec-ef4aa49e91fc4a0d9bb9bc7ee5c490e2,0:metropt3_00000000,46098b09e422346ef30ffb406ac1cb23,0,0,0,clean,0,not_invoked,,0,0,0.0067999972088728,0.0145000012707896,0.0001999978849198,0.010100000508828,0.0198000016098376,0.0569000003451947
1,metropt3_00000750,metropt3_00000750,2020-02-01 00:12:23,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-exec-ef4aa49e91fc4a0d9bb9bc7ee5c490e2,1:metropt3_00000750,553042267cf0b4a4d9cdbbe71983aa1d,0,0,0,clean,0,not_invoked,,0,0,0.0034000004234258,0.0389000015275087,0.0002000015228986,0.0103999991551972,0.0053000003390479,0.0632000010227784
2,metropt3_00001510,metropt3_00001510,2020-02-01 00:24:57,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-exec-ef4aa49e91fc4a0d9bb9bc7ee5c490e2,2:metropt3_00001510,2dedd7e6a24163dd1ea2a74821e99821,0,0,0,clean,0,not_invoked,,0,0,0.0017999991541728,0.0050999988161493,0.0001999978849198,0.004499997885432,0.0035000011848751,0.0318000020342879
3,metropt3_00002270,metropt3_00002270,2020-02-01 00:37:30,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-exec-ef4aa49e91fc4a0d9bb9bc7ee5c490e2,3:metropt3_00002270,2512044845f6650b5eb40f99ab6da791,0,0,0,clean,0,not_invoked,,0,0,0.0041999992390628,0.0114000031317118,0.0001999978849198,0.0110000000859145,0.0049000009312294,0.0364999978046398
4,metropt3_00003030,metropt3_00003030,2020-02-01 00:50:03,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-exec-ef4aa49e91fc4a0d9bb9bc7ee5c490e2,4:metropt3_00003030,c527453fa76590eb40f5369fdff4f369,0,0,0,clean,0,not_invoked,,0,0,0.0016999983927235,0.0050999988161493,0.0001999978849198,0.0048000001697801,0.0035999983083456,0.0314999997499398
5,metropt3_00003790,metropt3_00003790,2020-02-01 01:02:36,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-exec-ef4aa49e91fc4a0d9bb9bc7ee5c490e2,5:metropt3_00003790,63df523dbbcd2af311f8083525abdb8e,0,0,0,clean,0,not_invoked,,0,0,0.0012000018614344,0.0041000021155923,0.0002000015228986,0.0039999977161642,0.0029000002541579,0.0147999999171588
6,metropt3_00004550,metropt3_00004550,2020-02-01 01:15:09,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-exec-ef4aa49e91fc4a0d9bb9bc7ee5c490e2,6:metropt3_00004550,61ab998b24cda48e723bf12306c3fd37,0,0,0,clean,0,not_invoked,,0,0,0.0035000011848751,0.010100000508828,0.0001999978849198,0.0096000003395602,0.0196000000869389,0.0475999986520037
7,metropt3_00005300,metropt3_00005300,2020-02-01 01:27:33,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-exec-ef4aa49e91fc4a0d9bb9bc7ee5c490e2,7:metropt3_00005300,0e8148cb0bc8c85a3c3aba7f7c60d457,0,0,0,clean,0,not_invoked,,0,0,0.0158000002556946,0.0049000009312294,0.0001000007614493,0.0242999994952697,0.0035000011848751,0.051700000767596
8,metropt3_00006060,metropt3_00006060,2020-02-01 01:40:06,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-exec-ef4aa49e91fc4a0d9bb9bc7ee5c490e2,8:metropt3_00006060,9887f0a90eb0b63e58b103749f901d48,0,0,0,clean,0,not_invoked,,0,0,0.0012999989849049,0.004499997885432,0.0002000015228986,0.0044000007619615,0.0032999996619764,0.0160000017785932
9,metropt3_00006820,metropt3_00006820,2020-02-01 01:52:39,control_signal_inactive,secondary_validation,,,rule_gate,1,0,0,0,0,0,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-71bdf1421b218c0d2ad5d09f,rbpg-exec-ef4aa49e91fc4a0d9bb9bc7ee5c490e2,9:metropt3_00006820,37ebefefa9bb77200213c90c7ab4c282,0,0,0,clean,0,not_invoked,,0,0,0.0056999997468665,0.0159000010171439,0.0002999986463692,0.0152000029629562,0.0061999999161344,0.0498000008519738
